OverallQual,GrLivArea,TotalBsmtSF,GarageCars,BsmtFinSF1,YearBuilt,LotArea,GarageYrBlt,YearRemodAdd,CentralAir_Y,2ndFlrSF,CentralAir_N,Fireplaces,BsmtUnfSF,LotFrontage,OpenPorchSF,MSZoning_RM,GarageType_Detchd,MSZoning_C (all),WoodDeckSF,BsmtQual,BsmtFinType1,MasVnrArea,OverallCond_3,GarageType_Attchd,KitchenQual,ExterCond,FullBath,EnclosedPorch,BedroomAbvGr,SalePrice
5,7.29505641646263,6.555356891810665,1.0,0.0,1925,9.169622538697624,7.563200592358071,1994,1,6.447305862541213,0,0,6.555356891810665,4.110873864173311,0.0,1,1,0,0.0,4,6,0.0,0,0,1.0986122886681098,1.6094379124341003,1,4.442651256490317,3,11.736077016252437
6,7.110696122978827,7.110696122978827,2.0,6.784457062637643,1999,8.412054873292933,7.600902459542082,1999,1,0.0,0,0,5.834810737062605,4.110873864173311,5.720311776607412,1,0,0,0.0,0,2,6.054439346269371,0,1,1.3862943611198906,1.6094379124341003,2,0.0,2,12.013706813470414
6,7.210079628170788,6.498282149476434,1.0,5.918893854273146,1969,9.144734614878189,7.585788821732034,1969,1,6.536691597591305,0,0,5.680172609017068,4.394449154672439,3.6109179126442243,0,0,0,5.940171252720432,4,0,4.969813299576001,0,1,1.3862943611198906,1.6094379124341003,1,0.0,4,11.970356641102999
6,7.284134806195205,6.591673732008658,2.0,0.0,2005,8.990939806940807,7.603897968521881,2005,1,6.591673732008658,0,0,6.591673732008658,3.9512437185814275,3.2188758248682006,0,0,0,4.61512051684126,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.07824495582233
7,7.530479995245536,6.779921907472252,3.0,0.0,2006,9.550733483340633,7.604396348796338,2006,1,6.892641641172089,0,1,6.779921907472252,4.07753744390572,2.8903717578961645,0,0,0,4.61512051684126,2,6,0.0,0,0,1.0986122886681098,1.6094379124341003,2,0.0,4,12.29779001527865
7,7.43307534889858,6.704414354964107,1.0,0.0,1916,9.088285725968877,7.558516743045645,1950,1,6.775366090936392,0,1,6.704414354964107,4.189654742026425,0.0,1,1,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,5.802118375377063,3,11.87757552297847
7,7.10085190894405,7.10085190894405,2.0,0.0,2001,9.116139576577355,7.601901959875166,2001,1,0.0,0,0,7.10085190894405,4.2626798770413155,0.0,0,0,0,5.877735781779639,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.08954444723597
4,7.232010331664759,6.9584483932976555,2.0,6.306275286948016,1963,9.326878188224134,7.5883236773352225,1979,1,0.0,0,1,6.22455842927536,4.330733340286331,4.418840607796598,0,0,0,0.0,4,5,3.9512437185814275,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.904974309480183
4,6.762729506931879,6.762729506931879,1.0,0.0,1970,9.143559338285831,7.587310506022615,1970,1,0.0,0,0,6.762729506931879,4.276666119016055,0.0,0,0,0,0.0,4,6,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.6617850286409
7,7.484368643286131,6.7650389767805414,2.0,0.0,1998,9.249657234353133,7.6004023345004,1998,1,6.81783057145415,0,0,6.7650389767805414,4.394449154672439,3.6109179126442243,0,0,0,5.293304824724492,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.19552218463499
5,7.207118856207756,6.785587645007929,1.0,0.0,1925,8.699681400989514,7.581209826196346,1997,1,6.142037405587356,0,1,6.785587645007929,3.9318256327243257,0.0,1,1,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,5.342334251964811,3,11.669937760751914
7,7.396948602621014,7.396948602621014,2.0,0.0,2000,9.18512512283512,7.601402334583733,2001,1,0.0,0,1,7.396948602621014,4.330733340286331,5.459585514144159,0,0,0,4.31748811353631,2,6,5.147494476813453,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.269052139516223
5,6.980075940561763,6.963189985870238,2.0,6.670766320845874,1975,9.224341891611996,7.588829878307813,1975,1,0.0,0,0,5.594711379601839,4.3694478524670215,4.48863636973214,0,0,0,0.0,2,0,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.941462360646149
7,7.69484807238461,7.677400430514807,3.0,6.186208623900494,1990,9.59458184363272,7.596392304064196,1991,1,0.0,0,1,7.311218384419629,4.51085950651685,4.2626798770413155,0,0,0,4.442651256490317,2,0,5.459585514144159,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.513193308436527
4,6.963189985870238,6.963189985870238,1.0,6.963189985870238,1966,9.093918908958932,7.584264818389059,1966,1,0.0,0,0,0.0,4.110873864173311,3.7612001156935624,0,1,0,0.0,4,5,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.580593459194764
6,7.438971592395862,7.428333194190806,2.0,5.831882477283517,2003,9.119977931895791,7.602900462204755,2003,1,0.0,0,0,7.202661196523238,4.2626798770413155,3.1780538303479458,0,0,0,5.262690188904886,2,2,4.795790545596741,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.206077645517674
5,7.157735484249907,6.837332814685591,2.0,6.22455842927536,1962,8.957252944288902,7.591357046698551,1980,1,0.0,0,0,5.768320995793772,4.2626798770413155,0.0,0,1,0,0.0,4,5,0.0,0,0,1.3862943611198906,1.0986122886681098,1,0.0,3,11.849404844423074
8,7.415175109613295,7.415175109613295,2.0,7.107425474110705,2006,9.228474942171665,7.604396348796338,2006,1,0.0,0,1,6.089044875446846,4.454347296253507,3.9318256327243257,0,0,0,5.777652323222656,0,2,6.042632833682381,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.577639650232573
6,7.520776415062797,6.962243464266207,2.0,0.0,1992,9.325364048544964,7.597396320212795,1992,1,6.673297967767654,0,1,6.962243464266207,4.2626798770413155,4.653960350157523,0,0,0,6.455198563340122,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.149507585033072
8,7.469083884921234,6.327936783729195,2.0,6.059123195581797,1988,9.403849118160702,7.5953872788539725,2005,1,6.511745329644728,0,0,4.890349128221754,5.030437921392435,2.5649493574615367,0,0,0,5.786897381366708,2,2,0.0,0,0,1.3862943611198906,1.6094379124341003,2,0.0,4,12.00762780434872
4,6.511745329644728,6.511745329644728,1.0,5.84354441703136,1941,9.14216859187285,7.571473648851271,1950,1,0.0,0,0,5.796057750765372,3.9318256327243257,4.736198448394496,0,0,0,0.0,4,5,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,2,11.635151947212842
4,6.8679744089702925,6.47543271670409,1.0,6.47543271670409,1965,9.234740258799718,7.583756300707112,2001,1,0.0,0,0,0.0,4.110873864173311,0.0,0,0,0,4.48863636973214,4,2,0.0,0,1,1.3862943611198906,1.0986122886681098,0,0.0,0,11.884495917930655
5,6.907755278982137,6.8308742346461795,1.0,6.665683717782408,1962,9.230731061623917,7.5822291942764615,1962,1,0.0,0,0,4.955827057601261,4.248495242049359,4.290459441148391,0,0,0,5.017279836814924,4,1,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.80932691294063
5,6.796823718274855,6.796823718274855,1.0,5.198497031265826,1966,8.867145589594143,7.584264818389059,1966,1,0.0,0,0,5.831882477283517,4.605170185988092,0.0,0,1,0,0.0,4,5,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,3,11.736077016252437
6,7.551186867296149,0.0,2.0,0.0,1978,9.097283649683886,7.590346945602565,1978,1,6.371611847231857,0,0,0.0,4.23410650459726,0.0,1,0,0,0.0,3,4,0.0,0,1,1.3862943611198906,1.6094379124341003,2,0.0,4,11.626263078808801
8,7.181591944611865,7.170888478512505,2.0,6.842683282238422,2009,9.0642735958414,7.605890001053122,2009,1,0.0,0,0,5.8998973535824915,4.290459441148391,4.727387818712341,0,0,0,4.912654885736052,2,2,4.290459441148391,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.343470927093518
4,6.816735880594968,0.0,0.0,0.0,1947,8.738895704934043,0.0,1950,0,5.484796933490655,1,0,0.0,3.970291913552122,0.0,1,0,0,0.0,3,4,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.296024885689746
6,7.105786129481271,6.511745329644728,0.0,0.0,1971,7.427144133408616,0.0,1971,1,6.304448802421981,0,0,6.511745329644728,3.091042453358316,0.0,1,0,0,5.308267697401205,4,6,5.4680601411351315,0,0,1.3862943611198906,1.6094379124341003,1,0.0,3,11.424105180165641
5,6.816735880594968,6.816735880594968,1.0,5.746203190540153,1964,8.962007209588313,7.583247524303362,1964,1,0.0,0,0,0.0,4.204692619390966,0.0,0,0,0,0.0,4,5,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,2,11.652696102959753
5,7.10002716662926,6.859614903654202,1.0,5.5254529391317835,1968,9.018089684104343,7.585281078639126,1968,1,0.0,0,1,5.351858133476067,4.02535169073515,4.1588830833596715,0,0,0,0.0,4,1,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.80560254159177
6,7.52131798019924,6.947937068614969,1.0,5.2832037287379885,1949,9.258844781035798,7.575584651557793,1950,1,6.520621127558696,0,1,6.739336627357174,4.3694478524670215,0.0,0,0,0,0.0,4,5,5.771441123130016,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,11.870606902224587
5,7.667158255319148,7.667158255319148,2.0,6.6293632534374485,1951,9.276221741089696,7.5766097669730375,1951,0,0.0,1,0,7.2305631534092925,4.499809670330265,3.4339872044851463,0,1,0,0.0,4,3,3.8066624897703196,1,0,1.3862943611198906,1.6094379124341003,2,0.0,4,11.834291315386718
7,7.307202314764738,6.670766320845874,2.0,6.586171654854675,2004,9.641148287756142,7.60339933974067,2005,1,6.555356891810665,0,1,4.174387269895637,4.110873864173311,4.330733340286331,0,0,0,4.61512051684126,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.122696471358964
6,7.037905963447182,6.3784261836515865,1.0,6.230481447578482,1958,9.257510176452573,7.580189417944541,1958,1,0.0,0,0,4.406719247264253,4.189654742026425,0.0,0,0,0,5.41610040220442,4,2,4.1588830833596715,0,1,1.3862943611198906,1.0986122886681098,1,0.0,3,11.884495917930655
6,7.56734567601324,6.796823718274855,3.0,0.0,2007,9.58870831219998,7.60489448081162,2007,1,6.946975992135418,0,1,6.796823718274855,4.465908118654584,2.9444389791664403,0,0,0,4.61512051684126,2,6,4.31748811353631,0,0,1.0986122886681098,1.6094379124341003,2,0.0,4,12.273735966890268
5,6.816735880594968,6.816735880594968,2.0,6.39024066706535,1965,9.090768236835338,7.597396320212795,2008,1,0.0,0,0,5.762051382780177,4.290459441148391,5.484796933490655,0,1,0,0.0,4,0,5.707110264748875,0,0,1.0986122886681098,1.6094379124341003,1,0.0,2,11.898194668458823
9,7.440146680662688,7.440146680662688,3.0,7.340186835320115,2008,9.079092085366229,7.605392364814935,2008,1,0.0,0,1,5.093750200806762,4.189654742026425,4.290459441148391,0,0,0,0.0,0,2,6.642486801367256,0,1,0.0,1.6094379124341003,1,0.0,1,12.813920618864572
5,7.318539548567902,6.98100574072173,1.0,6.502790045915623,1960,8.976009475021396,7.581209826196346,1960,1,0.0,0,0,6.016157159698354,4.2626798770413155,0.0,0,0,0,0.0,4,0,0.0,0,0,1.3862943611198906,1.6094379124341003,2,0.0,4,11.751950239425476
5,7.8713112033234065,7.216709486709457,2.0,6.212606095751519,1977,9.846440897156853,7.589841512182657,1977,1,7.138866999945524,0,1,6.481577129276431,4.110873864173311,3.2188758248682006,0,0,0,5.049856007249537,2,2,0.6931471805599453,0,0,1.3862943611198906,1.6094379124341003,2,4.983606621708336,4,12.154784614286667
5,7.0825485693553,7.009408932708637,2.0,6.6895992691789665,1962,8.952734767106872,7.5822291942764615,1962,1,0.0,0,0,5.717027701406222,4.2626798770413155,2.9444389791664403,0,0,0,0.0,4,0,4.795790545596741,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.794345471549745
4,7.110696122978827,0.0,2.0,0.0,1962,9.194515821629212,7.5822291942764615,1962,1,0.0,0,0,0.0,4.2626798770413155,0.0,0,0,0,0.0,3,4,0.0,0,0,1.3862943611198906,1.6094379124341003,2,0.0,2,11.530775206233024
5,7.080867896690782,7.080867896690782,2.0,6.90875477931522,1959,9.405989388981,7.580699752224563,1959,1,0.0,0,0,5.241747015059643,4.110873864173311,0.0,0,0,0,0.0,4,5,5.198497031265826,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.863589378812122
5,7.583247524303362,6.846943139585379,0.0,0.0,1911,9.050875597325156,0.0,1950,0,6.846943139585379,1,0,6.846943139585379,4.02535169073515,5.262690188904886,0,0,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,4,11.775297421715827
5,7.487173694213739,6.617402977974478,1.0,0.0,1914,9.48288342558516,7.557472901614746,1950,1,6.794586580876499,0,0,6.617402977974478,4.574710978503383,3.713572066704308,0,1,0,5.318119993844216,2,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,4,11.841423131921784
7,7.394493107219038,6.639875833826536,2.0,0.0,2003,7.874358824729881,7.602900462204755,2003,1,6.760414691083428,0,0,6.639875833826536,3.6109179126442243,3.332204510175204,0,0,0,0.0,2,6,4.672828834461906,0,0,1.0986122886681098,1.6094379124341003,2,0.0,2,12.075400019877522
7,7.575071699507561,6.742880635791903,2.0,0.0,2004,9.424967763522053,7.60339933974067,2005,1,7.004881989712859,0,1,6.742880635791903,3.7376696182833684,3.8918202981106265,0,0,0,4.61512051684126,2,6,0.0,0,0,1.0986122886681098,1.6094379124341003,2,0.0,4,12.180759965737863
6,7.040536390215956,7.040536390215956,2.0,0.0,2005,9.47830431356186,7.603897968521881,2005,1,0.0,0,0,7.040536390215956,4.1588830833596715,0.0,0,1,0,0.0,2,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,3,11.86710429621008
8,7.3031700512368,7.29776828253138,2.0,6.061456918928017,2006,9.109193189971226,7.604396348796338,2006,1,0.0,0,1,6.955592608396297,4.174387269895637,3.5263605246161616,0,0,0,4.795790545596741,2,2,3.4965075614664802,0,1,0.0,1.6094379124341003,2,0.0,2,12.490879338036375
7,7.478169694159785,6.785587645007929,2.0,6.311734809152915,2003,9.0068768914288,7.602900462204755,2003,1,6.785587645007929,0,0,5.814130531825066,4.189654742026425,4.1588830833596715,0,0,0,0.0,2,2,5.53338948872752,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.323415584358154
7,7.432483807917119,7.432483807917119,3.0,0.0,2007,9.195226734166134,7.60489448081162,2007,1,0.0,0,0,7.432483807917119,4.430816798843313,4.04305126783455,0,0,0,0.0,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.42250975887691
7,7.068172000388042,6.960347729101308,2.0,6.786716950605081,1974,9.271059107010888,7.5883236773352225,1974,1,0.0,0,2,0.0,4.454347296253507,4.795790545596741,0,0,0,0.0,2,2,4.406719247264253,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.04355959836804
10,7.638679823876112,7.638679823876112,3.0,7.234898420314831,2006,9.539068413863964,7.604396348796338,2006,1,0.0,0,1,6.53813982376767,4.68213122712422,5.438079308923196,0,0,0,5.37989735354046,0,2,0.0,0,1,0.0,1.6094379124341003,2,0.0,2,13.049794835104816
8,7.325148957955575,6.675823221634848,2.0,0.0,1929,9.344521553442203,7.566311014772463,1950,1,6.587550014824796,0,2,6.675823221634848,4.110873864173311,0.0,0,1,0,0.0,2,6,0.0,0,0,1.0986122886681098,1.6094379124341003,1,0.0,3,12.345838935721968
6,7.533158807455563,6.373319789577012,2.0,0.0,1984,9.400216653174247,7.59337419312129,2003,1,6.591673732008658,0,1,6.373319789577012,4.3694478524670215,4.727387818712341,0,0,0,5.594711379601839,2,6,4.31748811353631,0,0,1.3862943611198906,1.6094379124341003,3,0.0,3,12.08954444723597
7,7.348587530927593,6.6293632534374485,2.0,0.0,2005,9.002824076547672,7.603897968521881,2006,1,6.682108597449809,0,0,6.6293632534374485,4.189654742026425,3.828641396489095,0,0,0,0.0,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.136191879981927
6,6.942156705699469,6.920671504248683,3.0,6.29156913955832,1976,9.419709489868552,7.589335823170617,1976,1,0.0,0,0,6.161207321695077,4.110873864173311,0.0,0,0,0,0.0,4,2,5.817111159963204,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,12.042971193457888
6,7.629975707027789,6.601230118728877,2.0,5.768320995793772,1917,9.169622538697624,7.576097340623111,1950,0,6.829793737512425,1,1,6.0330862217988015,4.110873864173311,0.0,1,1,0,0.0,2,5,0.0,0,0,1.3862943611198906,1.6094379124341003,1,5.560681631015528,3,11.771443882099637
5,6.8966943316227125,6.776506992372183,1.0,6.282266746896006,1950,8.881975184248867,7.576097340623111,1950,1,0.0,0,0,5.5093883366279774,4.110873864173311,4.394449154672439,0,0,0,0.0,4,1,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.686887175419702
7,7.65491704784832,7.65491704784832,2.0,6.97166860472579,1968,9.320180837655714,7.585281078639126,1968,1,0.0,0,2,6.952728644624869,4.543294782270004,0.0,0,0,0,0.0,4,0,0.0,0,1,0.0,1.6094379124341003,2,0.0,3,12.404927602627597
7,7.2485040723706105,7.2485040723706105,2.0,0.0,2003,8.051022208190679,7.602900462204755,2003,1,0.0,0,1,7.2485040723706105,4.110873864173311,3.6109179126442243,0,0,0,5.003946305945459,2,6,5.099866427824199,0,1,1.0986122886681098,1.6094379124341003,2,0.0,2,12.053801032483948
5,6.774223886357614,6.762729506931879,1.0,6.236369590203704,1968,9.196140022575042,7.585281078639126,1968,1,0.0,0,0,5.872117789475416,4.143134726391533,0.0,0,0,0,3.5263605246161616,4,1,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.775297421715827
7,7.681560362559537,7.084226422097916,2.0,4.836281906951478,1974,9.772410288929185,7.5883236773352225,2003,1,6.480044561926653,0,2,3.6109179126442243,4.110873864173311,3.871201010907891,0,0,0,5.3981627015177525,4,3,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.591338447675579
7,7.4127640174265625,6.616065185132817,2.0,0.0,2003,8.843903650835497,7.602900462204755,2004,1,6.799055862058796,0,1,6.616065185132817,4.110873864173311,4.859812404361672,0,0,0,5.187385805840755,2,6,4.532599493153256,0,0,1.0986122886681098,1.6094379124341003,2,0.0,3,12.016128107502665
6,7.221105098182496,6.785587645007929,1.0,6.054439346269371,1931,8.738895704934043,7.590346945602565,1950,1,6.013715156042802,0,1,6.131226489483141,3.970291913552122,0.0,1,1,0,0.0,4,3,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,3,11.755879486687116
8,7.59488438721652,7.594381242551817,2.0,7.181591944611865,1994,9.568294497413296,7.598399329323964,1994,1,0.0,0,1,6.511745329644728,4.5217885770490405,3.6109179126442243,0,0,0,5.572154032177765,2,2,6.318968113746434,0,1,1.0986122886681098,1.6094379124341003,2,0.0,2,12.616528611893463
5,6.762729506931879,6.762729506931879,0.0,0.0,1922,8.309184527686298,0.0,1950,1,0.0,0,0,6.762729506931879,4.04305126783455,4.574710978503383,0,0,0,0.0,1,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.511934974596555
7,7.062191632286556,6.75343791859778,2.0,6.486160788944089,2005,9.168267595554275,7.603897968521881,2005,1,0.0,0,0,5.308267697401205,4.0943445622221,0.0,0,0,0,5.3612921657094255,2,2,5.209486152841421,0,1,1.0986122886681098,1.6094379124341003,2,0.0,2,12.154784614286667
6,6.961296045910167,6.961296045910167,2.0,6.401917196727186,1969,9.18512512283512,7.585788821732034,1969,1,0.0,0,0,2.70805020110221,4.189654742026425,0.0,0,0,0,5.198497031265826,2,0,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.92504173829169
6,7.424165281042028,6.7357800142423265,2.0,0.0,1999,10.113870026547724,7.600902459542082,1999,1,6.664409020350408,0,1,6.7357800142423265,4.110873864173311,4.6443908991413725,0,0,0,0.0,2,6,0.0,0,0,1.3862943611198906,1.6094379124341003,2,0.0,3,12.10625783509458
5,6.957497370876951,6.957497370876951,1.0,6.22455842927536,1956,9.169622538697624,7.579167967396076,1956,1,0.0,0,0,6.304448802421981,4.394449154672439,0.0,0,0,0,0.0,4,5,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,2,11.766799946849087
4,7.489412083508719,7.007600613951853,1.0,0.0,1957,9.328212292571072,7.579678823090456,1989,1,6.529418838262226,0,2,7.007600613951853,4.110873864173311,0.0,0,0,0,4.795790545596741,4,6,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,5,11.992266613576142
6,7.509335266016592,6.639875833826536,2.0,0.0,1919,9.511629447834181,7.57095858316901,1950,1,6.639875833826536,0,1,6.639875833826536,4.110873864173311,0.0,0,1,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,4.844187086458591,3,12.103491596905931
6,7.198931240688173,7.2485040723706105,2.0,5.58724865840025,1998,8.309184527686298,7.6004023345004,1999,1,0.0,0,0,7.038783541388542,3.5553480614894135,4.23410650459726,0,0,0,4.976733742420574,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,2,12.10625783509458
7,7.2813856635702825,6.539585955617669,2.0,6.111467339502679,1999,8.225770799348734,7.600902459542082,1999,1,6.606650186198215,0,0,5.488937726156687,3.58351893845611,3.5553480614894135,0,1,0,0.0,2,2,5.389071729816501,0,0,1.0986122886681098,1.6094379124341003,2,0.0,3,12.12215284831553
7,7.5443321080536885,6.8308742346461795,1.0,0.0,1910,9.222367752188902,7.581209826196346,1950,0,6.8308742346461795,1,1,6.8308742346461795,4.110873864173311,0.0,1,1,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,5.579729825986222,4,11.711784520403112
9,7.610357618312838,7.602401335665818,3.0,0.0,2008,9.48910782703839,7.605890001053122,2009,1,0.0,0,1,7.602401335665818,4.499809670330265,4.343805421853684,0,0,0,4.976733742420574,0,6,0.0,0,1,0.0,1.6094379124341003,2,0.0,3,12.843973993864076
8,8.145549631783584,6.591673732008658,3.0,5.262690188904886,1935,9.55400099583723,7.592366128519796,1997,1,7.299797366758161,0,2,6.285998094508865,4.110873864173311,2.5649493574615367,0,0,0,5.752572638825633,4,5,6.450470422144176,0,0,1.0986122886681098,1.0986122886681098,3,0.0,4,12.850557278777309
5,7.329749689041512,6.774223886357614,1.0,6.133398042996649,1958,9.336532397213942,7.580189417944541,1958,1,6.478509642208569,0,0,6.028278520230698,4.3694478524670215,0.0,0,0,0,0.0,4,1,5.198497031265826,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.87757552297847
7,7.329749689041512,7.195187320178709,2.0,7.138073034044347,1979,10.068832485122966,7.590852123688581,1979,1,5.262690188904886,0,1,4.31748811353631,4.110873864173311,0.0,0,0,0,5.594711379601839,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,0,0.0,0,12.468440756144114
6,7.306531398939505,7.306531398939505,2.0,0.0,1968,9.122273893107732,7.585281078639126,1968,1,0.0,0,1,7.306531398939505,4.110873864173311,0.0,0,0,0,0.0,4,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.132162346145595
5,6.841615476477592,6.841615476477592,1.0,6.329720905522696,1965,9.512442967089195,7.583756300707112,1965,1,0.0,0,0,0.0,4.110873864173311,0.0,0,0,0,5.198497031265826,4,1,4.74493212836325,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.827743504053695
6,7.213768308118642,6.927557906278317,1.0,6.579251212010101,1959,9.351232110673664,7.580699752224563,2006,1,0.0,0,1,5.707110264748875,4.8283137373023015,0.0,0,0,0,0.0,4,0,4.442651256490317,0,0,0.0,1.6094379124341003,1,0.0,2,12.083910661257521
5,7.1316985104669115,6.495265555937008,2.0,0.0,1910,8.587278798982926,7.593877844605118,2003,1,6.380122536899765,0,1,6.495265555937008,3.9889840465642745,0.0,0,1,0,5.493061443340548,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,2,4.406719247264253,3,11.842236406331555
5,7.560601162768557,6.834108738813838,2.0,5.3981627015177525,1948,9.336620537886512,7.575071699507561,1950,1,6.900730664045173,0,0,6.5638555265321274,4.564348191467836,0.0,0,1,0,0.0,4,5,6.342121418721152,0,0,1.3862943611198906,1.6094379124341003,2,0.0,4,11.827743504053695
6,7.241366283322318,6.584791392385716,2.0,6.386879319362645,1972,9.467846701917901,7.587310506022615,1972,1,6.493753839851686,0,1,4.875197323201151,4.110873864173311,4.762173934797756,0,0,0,5.68697535633982,4,1,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.995357787034976
6,7.45298232946546,7.427144133408616,2.0,6.270988431858299,1967,9.790990521308983,7.584773077612199,1976,1,0.0,0,1,7.050122520269059,4.110873864173311,0.0,0,0,0,0.0,2,0,5.886104031450156,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,12.19552218463499
8,7.616775808698373,7.029087564149662,2.0,6.690842277418564,2002,9.156306483483696,7.602401335665818,2002,1,6.806829360392176,0,1,5.783825182329737,4.330733340286331,5.356586274672012,0,0,0,0.0,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.37581963951765
4,7.029087564149662,6.54965074223381,2.0,0.0,1920,8.922791623969637,7.591357046698551,1950,1,6.066108090103747,0,0,6.54965074223381,4.110873864173311,0.0,0,1,1,3.4339872044851463,4,6,0.0,0,0,1.3862943611198906,1.0986122886681098,1,5.10594547390058,2,11.133142723386813
7,7.3613754289773485,7.3613754289773485,2.0,6.670766320845874,2002,9.191055610564316,7.602401335665818,2002,1,0.0,0,0,6.666956792429207,4.219507705176107,4.290459441148391,0,0,0,0.0,2,2,4.709530201312334,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.33270970174018
7,7.200424892944957,7.177782416195197,2.0,6.960347729101308,1990,8.99342737041261,7.596392304064196,1990,1,0.0,0,1,5.54907608489522,3.9318256327243257,4.07753744390572,0,0,0,0.0,2,0,4.007333185232471,0,1,1.3862943611198906,1.6094379124341003,2,0.0,2,12.100717685412471
5,6.947937068614969,6.947937068614969,2.0,6.278521424165844,1977,9.082620630373812,7.589841512182657,2008,1,0.0,0,0,5.8998973535824915,4.127134385045092,0.0,0,1,0,0.0,2,3,0.0,0,0,1.0986122886681098,1.6094379124341003,2,0.0,3,11.921725007667265
6,7.509335266016592,6.816735880594968,0.0,0.0,1971,9.148571345578551,0.0,1971,1,6.816735880594968,0,0,6.816735880594968,4.553876891600541,0.0,0,0,0,4.859812404361672,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,2,0.0,4,11.842236406331555
6,7.803026643632217,6.690842277418564,1.0,0.0,1919,9.173572647783969,7.585788821732034,1990,1,6.618738983517219,0,1,6.690842277418564,3.9318256327243257,0.0,0,1,0,5.60947179518496,4,6,0.0,0,0,1.0986122886681098,1.6094379124341003,2,3.7612001156935624,4,12.037659911047468
6,7.253470382684528,6.660575149839686,1.0,0.0,1939,8.699681400989514,7.570443252057374,1950,1,6.376726947898627,0,1,6.660575149839686,3.9318256327243257,0.0,1,1,0,3.828641396489095,4,6,0.0,0,0,1.3862943611198906,0.6931471805599453,1,0.0,4,11.794345471549745
6,7.192182058713246,7.192182058713246,2.0,6.345636360828596,1963,9.189218875354072,7.582738488914411,1963,1,0.0,0,2,6.520621127558696,4.110873864173311,3.295836866004329,0,0,0,0.0,4,0,6.113682179832232,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.870606902224587
